area_code,customer_code,child_sku_code,gsv
E41586,E50845,65004332,1780.67
E41586,E50845,65004335,305134.67
E41586,E50845,65004335,32536.98
E41586,E50845,65004335,22662.76
E41586,E50845,65004335,42087.72
E41586,E50845,65004335,6313.18
E41586,E50845,65004335,3885.00
E41586,E50845,65004335,21691.31
E41586,E50845,65004335,323.76
E41586,E50845,65004338,318732.05
E41586,E50845,65004338,38688.30
E41586,E50845,65004338,26062.11
E41586,E50845,65004338,57951.61
E41586,E50845,65004338,5827.56
E41586,E50845,65004338,161.88
E41586,E50845,65004338,23148.19
E41586,E50845,65004338,971.26
E41586,E50845,65038228,-41.25
E41586,E50845,21067671,14965545.15
E41586,E50845,21067671,480.76
E41586,E50845,21067671,1831358.73
E41586,E50845,21067671,8161822.12
E41586,E50845,21067671,5390324.30
E41586,E50845,21067671,433.09
E41586,E50845,21067671,130516.67
E41586,E50845,21067671,191501.11
E41586,E50845,21067671,1071195.04
E41586,E50845,21067671,1466419.67
E41586,E50845,21067671,111050.11
E41586,E50845,21088557,1680359.78
E41586,E50845,21088557,175075.85
E41586,E50845,21088557,667124.21
E41586,E50845,21088557,485106.23
E41586,E50845,21088557,4410.29
E41586,E50845,21088557,762.86
E41586,E50845,21088557,148518.93
E41586,E50845,21088557,19048.06
E41586,E50845,21148868,2819611.43
E41586,E50845,21148868,286.07
E41586,E50845,21148868,321298.21
E41586,E50845,21148868,1290289.57
E41586,E50845,21148868,915266.98
E41586,E50845,21148868,95.36
E41586,E50845,21148868,20096.60
E41586,E50845,21148868,46756.82
E41586,E50845,21148868,381.43
E41586,E50845,21148868,252148.43
E41586,E50845,21148868,18312.99
E41586,E50845,21148869,1145783.75
E41586,E50845,21148869,95.36
E41586,E50845,21148869,152591.44
E41586,E50845,21148869,560090.53
E41586,E50845,21148869,359962.20
E41586,E50845,21148869,47.68
E41586,E50845,21148869,9511.97
E41586,E50845,21148869,7795.47
E41586,E50845,21148869,101932.99
E41586,E50845,21148869,9893.54
E41586,E50845,21148870,828371.59
E41586,E50845,21148870,120217.67
E41586,E50845,21148870,464978.73
E41586,E50845,21148870,267696.11
E41586,E50845,21148870,47.68
E41586,E50845,21148870,8343.82
E41586,E50845,21148870,9988.69
E41586,E50845,21148870,90553.68
E41586,E50845,21148870,8534.67
E41586,E50845,21088558,2461311.01
E41586,E50845,21088558,219846.02
E41586,E50845,21088558,571384.17
E41586,E50845,21088558,622730.58
E41586,E50845,21088558,14303.63
E41586,E50845,21088558,762.86
E41586,E50845,21088558,858.22
E41586,E50845,21088558,212932.77
E41586,E50845,21088558,16401.83
E41586,E50845,65039761,5401684.51
E41586,E50845,65039761,238.39
E41586,E50845,65039761,763147.79
E41586,E50845,65039761,3255016.49
E41586,E50845,65039761,2156419.54
E41586,E50845,65039761,47.68
E41586,E50845,65039761,59229.22
E41586,E50845,65039761,30943.47
E41586,E50845,65039761,111016.16
E41586,E50845,65039761,624212.91
E41586,E50845,65039761,48760.40
E41586,E50845,65039762,3947790.07
E41586,E50845,65039762,476.78
E41586,E50845,65039762,617724.15
E41586,E50845,65039762,2806344.14
E41586,E50845,65039762,1619744.67
E41586,E50845,65039762,95.36
E41586,E50845,65039762,53646.76
E41586,E50845,65039762,31205.69
E41586,E50845,65039762,83672.49
E41586,E50845,65039762,507289.06
E41586,E50845,65039762,36713.44
E41586,E50845,65039764,9779145.35
E41586,E50845,65039764,572.14
E41586,E50845,65039764,1355168.80
E41586,E50845,65039764,6011702.29
E41586,E50845,65039764,3567212.76
E41586,E50845,65039764,262.24
E41586,E50845,65039764,103427.30
E41586,E50845,65039764,106355.09
E41586,E50845,65039764,414140.62
E41586,E50845,65039764,1130675.02
E41586,E50845,65039764,70669.23
E41586,E50845,21040746,4366.05
E41586,E50845,21040746,2183.06
E41586,E50845,21040746,291.07
E41586,E50845,21040746,291.07
E41586,E50845,65028976,-3638.39
E41586,E50845,65028976,-509.37
E41586,E50845,21051988,406285.81
E41586,E50845,21051988,40468.74
E41586,E50845,21051988,34390.71
E41586,E50845,21051988,31831.11
E41586,E50845,21051988,1279.66
E41586,E50845,21051988,159.96
E41586,E50845,21051988,2719.25
E41586,E50845,21051988,319.92
E41586,E50845,65002641,-86.25
E41586,E50845,21051980,323944.64
E41586,E50845,21051980,162.05
E41586,E50845,21051980,57933.96
