area_code,customer_code,child_sku_code,gsv
E42570,E50857,21139147,9323.75
E42570,E50857,21140939,19223.99
E42570,E50857,21140941,12793.92
E42570,E50857,21140942,4343.46
E42570,E50857,21140982,1796.88
E42570,E50857,21141195,1813.83
E42570,E50857,21141222,1630.92
E42570,E50857,21141274,1116.92
E42570,E50857,21141339,-0.18
E42570,E50857,21144773,1480.60
E42570,E50857,21148264,746.00
E42570,E50857,21148364,28537.31
E42570,E50857,21148865,1159.25
E42570,E50857,21148868,145144.97
E42570,E50857,21148869,56448.00
E42570,E50857,21148870,30623.69
E42570,E50857,21149004,982.96
E42570,E50857,21150353,-0.44
E42570,E50857,21150627,1586.50
E42570,E50857,62050125,-0.08
E42570,E50857,62050145,-1.00
E42570,E50857,62050146,-0.42
E42570,E50857,62072034,1797.01
E42570,E50857,63003153,-0.71
E42570,E50857,64019106,701.78
E42570,E50857,64019107,1798.70
E42570,E50857,64019108,677.70
E42570,E50857,64019110,325.76
E42570,E50857,64019111,1237.59
E42570,E50857,64019112,376.93
E42570,E50857,64028163,1673.43
E42570,E50857,64028164,4135.01
E42570,E50857,64028165,1478.92
E42570,E50857,65000867,-0.50
E42570,E50857,65001109,-2.01
E42570,E50857,65001488,-0.75
E42570,E50857,65001494,-5.00
E42570,E50857,65001954,-11.86
E42570,E50857,65001959,-8.21
E42570,E50857,65001961,-8.03
E42570,E50857,65001969,-1.66
E42570,E50857,65001970,-1.50
E42570,E50857,65001979,-1.14
E42570,E50857,65002017,-9.01
E42570,E50857,65002192,-26.71
E42570,E50857,65002212,-0.08
E42570,E50857,65002213,-0.12
E42570,E50857,65002377,-1.42
E42570,E50857,65002387,-0.06
E42570,E50857,65002388,-0.56
E42570,E50857,65002405,1875.91
E42570,E50857,65002411,-0.04
E42570,E50857,65002420,-0.04
E42570,E50857,65002422,-0.08
E42570,E50857,65002509,-0.04
E42570,E50857,65002542,-8.54
E42570,E50857,65002598,-5.15
E42570,E50857,65002635,-5.93
E42570,E50857,65002640,-746.63
E42570,E50857,65002641,-487.58
E42570,E50857,65002642,-1239.10
E42570,E50857,65002840,22833.43
E42570,E50857,65002841,40543.35
E42570,E50857,65002849,4326.41
E42570,E50857,65002854,-6.23
E42570,E50857,65002856,8371.66
E42570,E50857,65002857,13467.62
E42570,E50857,65002862,-0.67
E42570,E50857,65002864,1190.41
E42570,E50857,65002865,1234.79
E42570,E50857,65002880,-0.50
E42570,E50857,65002881,-1.40
E42570,E50857,65002882,-0.81
E42570,E50857,65002904,-0.04
E42570,E50857,65002913,-0.88
E42570,E50857,65002980,-9.25
E42570,E50857,65002981,-5.25
E42570,E50857,65003236,93.80
E42570,E50857,65003238,93.80
E42570,E50857,65003263,1193.79
E42570,E50857,65003271,518.79
E42570,E50857,65003309,-13.68
E42570,E50857,65003451,3386.83
E42570,E50857,65003868,-0.75
E42570,E50857,65004095,-0.13
E42570,E50857,65004313,4188.49
E42570,E50857,65004320,11132.53
E42570,E50857,65004321,11355.78
E42570,E50857,65004330,4549.26
E42570,E50857,65004332,4398.51
E42570,E50857,65004335,3148.09
E42570,E50857,65004338,3773.93
E42570,E50857,65004370,-0.44
E42570,E50857,65004403,-45.42
