area_code,customer_code,child_sku_code,coc_03_code,gsv
E41584,E7522,21091174,C00204,1.00
E41584,E7522,21093200,C00183,2.79
E41584,E7522,21093200,C00191,0.46
E41584,E7522,21120503,C00183,26.99
E41584,E7522,21120503,C00186,2.20
E41584,E7522,21120503,C00187,10.57
E41584,E7522,21120503,C00188,0.47
E41584,E7522,21120503,C00191,0.22
E41584,E7522,21120503,C00204,9.00
E41584,E7522,21120504,C00183,48.88
E41584,E7522,21120504,C00185,0.02
E41584,E7522,21120504,C00186,4.97
E41584,E7522,21120504,C00187,27.91
E41584,E7522,21120504,C00188,1.87
E41584,E7522,21120504,C00191,1.07
E41584,E7522,21120504,C00204,19.97
E41584,E7522,21120505,C00183,27.51
E41584,E7522,21120505,C00186,3.63
E41584,E7522,21120505,C00187,17.03
E41584,E7522,21120505,C00188,1.10
E41584,E7522,21120505,C00191,0.53
E41584,E7522,21120505,C00204,10.42
E41584,E7522,21120506,C00183,29.29
E41584,E7522,21120506,C00186,2.63
E41584,E7522,21120506,C00187,14.20
E41584,E7522,21120506,C00188,0.45
E41584,E7522,21120506,C00191,0.60
E41584,E7522,21120506,C00204,12.73
E41584,E7522,21137489,C00183,50.00
E41584,E7522,21137489,C00186,6.00
E41584,E7522,21137489,C00187,6.67
E41584,E7522,21137489,C00188,0.25
E41584,E7522,21137489,C00191,1.50
E41584,E7522,21137489,C00204,13.79
E41584,E7522,21137516,C00183,6.00
E41584,E7522,21137516,C00186,12.00
E41584,E7522,21137516,C00187,6.78
E41584,E7522,21137516,C00188,0.33
E41584,E7522,21137516,C00204,15.00
E41584,E7522,21137524,C00183,1287.90
E41584,E7522,21137524,C00185,0.17
E41584,E7522,21137524,C00186,135.00
E41584,E7522,21137524,C00187,630.10
E41584,E7522,21137524,C00188,39.50
E41584,E7522,21137524,C00191,15.46
E41584,E7522,21137524,C00204,529.86
E41584,E7522,21137551,C00183,28.33
E41584,E7522,21137551,C00186,2.00
E41584,E7522,21137551,C00187,7.94
E41584,E7522,21137551,C00188,0.11
E41584,E7522,21137551,C00191,2.00
E41584,E7522,21137551,C00204,6.78
E41584,E7522,21138046,C00183,85.96
E41584,E7522,21138046,C00185,0.08
E41584,E7522,21138046,C00186,16.74
E41584,E7522,21138046,C00187,12.44
E41584,E7522,21138046,C00188,0.67
E41584,E7522,21138046,C00191,0.25
E41584,E7522,21138046,C00204,13.75
E41584,E7522,21139147,C00183,12.25
E41584,E7522,21139147,C00186,6.25
E41584,E7522,21139147,C00187,16.88
E41584,E7522,21139147,C00188,0.33
E41584,E7522,21139147,C00191,5.88
E41584,E7522,21139147,C00199,0.04
E41584,E7522,21139147,C00204,39.29
E41584,E7522,21139390,C00183,7.00
E41584,E7522,21139391,C00183,1.00
E41584,E7522,21140939,C00183,82.88
E41584,E7522,21140939,C00185,0.02
E41584,E7522,21140939,C00186,19.48
E41584,E7522,21140939,C00187,62.87
E41584,E7522,21140939,C00188,2.25
E41584,E7522,21140939,C00191,1.83
E41584,E7522,21140939,C00196,0.13
E41584,E7522,21140939,C00204,65.98
E41584,E7522,21140941,C00183,63.93
E41584,E7522,21140941,C00186,12.35
E41584,E7522,21140941,C00187,36.16
E41584,E7522,21140941,C00188,1.26
E41584,E7522,21140941,C00191,2.79
E41584,E7522,21140941,C00204,43.85
E41584,E7522,21140942,C00183,41.00
E41584,E7522,21140942,C00186,12.00
E41584,E7522,21140942,C00187,14.39
E41584,E7522,21140942,C00188,0.35
E41584,E7522,21140942,C00191,0.88
E41584,E7522,21140942,C00204,18.52
E41584,E7522,21140982,C00183,3.08
E41584,E7522,21141195,C00183,6.04
E41584,E7522,21141195,C00191,0.21
E41584,E7522,21141195,C00204,1.50
E41584,E7522,21141222,C00183,6.38
E41584,E7522,21141222,C00186,0.13
E41584,E7522,21141222,C00191,0.21
E41584,E7522,21141222,C00204,1.71
E41584,E7522,21141274,C00183,5.54
E41584,E7522,21141274,C00191,0.08
E41584,E7522,21141274,C00204,0.75
E41584,E7522,21141503,C00183,2.00
E41584,E7522,21141504,C00183,1.00
E41584,E7522,21141611,C00183,1.00
E41584,E7522,21141613,C00183,1.00
E41584,E7522,21141617,C00183,3.33
E41584,E7522,21141617,C00191,0.42
E41584,E7522,21141617,C00204,0.17
E41584,E7522,21141724,C00183,1.00
E41584,E7522,21141724,C00204,1.00
E41584,E7522,21142622,C00183,0.50
E41584,E7522,21144773,C00183,13.56
E41584,E7522,21144773,C00187,2.48
E41584,E7522,21144773,C00191,3.13
E41584,E7522,21144773,C00204,3.71
E41584,E7522,21146727,C00183,4.00
E41584,E7522,21146728,C00183,8.00
E41584,E7522,21147158,C00183,1.00
E41584,E7522,21147159,C00183,2.00
E41584,E7522,21148025,C00183,10.00
E41584,E7522,21148025,C00186,4.00
E41584,E7522,21148025,C00187,0.33
E41584,E7522,21148025,C00204,1.00
E41584,E7522,21148264,C00183,4.00
E41584,E7522,21148264,C00186,0.04
E41584,E7522,21148264,C00191,0.38
E41584,E7522,21148264,C00204,0.50
E41584,E7522,21148364,C00183,209.68
E41584,E7522,21148364,C00185,0.04
E41584,E7522,21148364,C00186,18.83
E41584,E7522,21148364,C00187,48.29
E41584,E7522,21148364,C00188,2.27
E41584,E7522,21148364,C00191,1.71
E41584,E7522,21148364,C00196,0.17
E41584,E7522,21148364,C00199,0.08
E41584,E7522,21148364,C00204,55.40
E41584,E7522,21148868,C00183,2422.76
E41584,E7522,21148868,C00185,0.31
E41584,E7522,21148868,C00186,671.38
E41584,E7522,21148868,C00187,1638.78
E41584,E7522,21148868,C00188,93.62
E41584,E7522,21148868,C00191,33.29
E41584,E7522,21148868,C00196,2.13
E41584,E7522,21148868,C00204,1249.32
E41584,E7522,21148869,C00183,1520.73
E41584,E7522,21148869,C00185,0.06
E41584,E7522,21148869,C00186,413.50
E41584,E7522,21148869,C00187,1382.93
E41584,E7522,21148869,C00188,87.53
E41584,E7522,21148869,C00191,27.83
E41584,E7522,21148869,C00196,1.00
E41584,E7522,21148869,C00199,0.25
E41584,E7522,21148869,C00204,1034.79
E41584,E7522,21148870,C00183,1341.93
E41584,E7522,21148870,C00186,425.31
E41584,E7522,21148870,C00187,1482.97
E41584,E7522,21148870,C00188,61.96
E41584,E7522,21148870,C00191,27.83
E41584,E7522,21148870,C00204,997.22
E41584,E7522,21149004,C00183,4.63
E41584,E7522,21149004,C00186,0.25
E41584,E7522,21149004,C00191,0.38
E41584,E7522,21149004,C00204,0.75
E41584,E7522,21149034,C00183,1.00
E41584,E7522,21150292,C00183,5.00
E41584,E7522,21150627,C00191,0.25
E41584,E7522,21150627,C00199,0.08
E41584,E7522,62050145,C00183,-0.06
E41584,E7522,62050146,C00183,-0.08
E41584,E7522,62072034,C00183,18.83
E41584,E7522,62072034,C00186,1.00
E41584,E7522,62072034,C00187,0.08
E41584,E7522,62072034,C00191,6.17
E41584,E7522,62072034,C00204,3.75
E41584,E7522,64019106,C00183,7.25
E41584,E7522,64019106,C00204,0.13
E41584,E7522,64019107,C00183,17.88
E41584,E7522,64019107,C00204,1.38
E41584,E7522,64019108,C00183,7.25
E41584,E7522,64019110,C00183,1.50
E41584,E7522,64019110,C00204,0.50
E41584,E7522,64019111,C00183,2.17
E41584,E7522,64019111,C00186,1.00
E41584,E7522,64019111,C00187,0.08
E41584,E7522,64019111,C00191,0.08
E41584,E7522,64019111,C00204,2.50
E41584,E7522,64019112,C00183,1.50
E41584,E7522,64019112,C00204,1.50
E41584,E7522,64028163,C00183,-0.08
E41584,E7522,65001494,C00183,-0.08
E41584,E7522,65001954,C00183,-0.20
E41584,E7522,65001954,C00187,0.08
E41584,E7522,65001959,C00183,-0.03
E41584,E7522,65002250,C00183,-0.08
E41584,E7522,65002405,C00183,22.50
E41584,E7522,65002405,C00186,3.21
E41584,E7522,65002405,C00187,2.92
E41584,E7522,65002405,C00188,0.75
E41584,E7522,65002405,C00191,5.88
E41584,E7522,65002405,C00204,9.13
E41584,E7522,65002840,C00183,135.66
E41584,E7522,65002840,C00185,0.08
E41584,E7522,65002840,C00186,27.74
E41584,E7522,65002840,C00187,99.61
E41584,E7522,65002840,C00188,8.02
E41584,E7522,65002840,C00191,2.77
E41584,E7522,65002840,C00199,0.01
E41584,E7522,65002840,C00204,84.50
E41584,E7522,65002841,C00183,296.69
E41584,E7522,65002841,C00185,0.10
E41584,E7522,65002841,C00186,39.78
E41584,E7522,65002841,C00187,174.31
E41584,E7522,65002841,C00188,12.67
E41584,E7522,65002841,C00191,3.73
E41584,E7522,65002841,C00199,0.01
E41584,E7522,65002841,C00204,126.74
E41584,E7522,65002849,C00183,21.00
E41584,E7522,65002849,C00187,0.17
E41584,E7522,65002849,C00191,0.21
E41584,E7522,65002849,C00204,2.75
E41584,E7522,65002856,C00183,20.86
E41584,E7522,65002856,C00186,14.54
E41584,E7522,65002856,C00187,14.38
E41584,E7522,65002856,C00188,2.10
E41584,E7522,65002856,C00191,0.75
E41584,E7522,65002856,C00204,23.71
E41584,E7522,65002857,C00183,39.81
E41584,E7522,65002857,C00185,0.04
E41584,E7522,65002857,C00186,17.38
E41584,E7522,65002857,C00187,16.48
E41584,E7522,65002857,C00188,1.69
E41584,E7522,65002857,C00191,0.67
E41584,E7522,65002857,C00204,23.71
E41584,E7522,65002864,C00183,5.92
E41584,E7522,65002864,C00191,0.08
E41584,E7522,65002864,C00204,0.63
E41584,E7522,65002865,C00183,4.83
E41584,E7522,65002865,C00186,0.25
E41584,E7522,65002865,C00187,0.08
E41584,E7522,65002865,C00191,0.08
E41584,E7522,65002865,C00204,0.75
E41584,E7522,65003263,C00183,7.38
E41584,E7522,65003263,C00204,1.17
E41584,E7522,65003451,C00183,33.79
E41584,E7522,65003451,C00186,4.71
E41584,E7522,65003451,C00187,38.01
E41584,E7522,65003451,C00188,1.98
E41584,E7522,65003451,C00191,8.25
E41584,E7522,65003451,C00204,17.38
E41584,E7522,65004313,C00183,55.67
E41584,E7522,65004313,C00186,1.00
E41584,E7522,65004313,C00187,2.00
E41584,E7522,65004313,C00204,2.83
E41584,E7522,65004320,C00183,73.92
E41584,E7522,65004320,C00186,5.17
E41584,E7522,65004320,C00187,2.83
E41584,E7522,65004320,C00204,10.42
E41584,E7522,65004321,C00183,81.83
E41584,E7522,65004321,C00186,4.17
E41584,E7522,65004321,C00187,3.00
E41584,E7522,65004321,C00204,3.17
E41584,E7522,65004330,C00183,31.58
E41584,E7522,65004330,C00186,4.42
E41584,E7522,65004330,C00187,1.17
E41584,E7522,65004330,C00204,7.33
E41584,E7522,65004332,C00183,28.92
E41584,E7522,65004332,C00186,3.50
E41584,E7522,65004332,C00187,0.17
E41584,E7522,65004332,C00204,6.00
E41584,E7522,65004335,C00183,22.67
E41584,E7522,65004335,C00186,4.00
E41584,E7522,65004335,C00187,1.25
E41584,E7522,65004335,C00204,5.75
E41584,E7522,65004338,C00183,32.17
E41584,E7522,65004338,C00186,4.75
E41584,E7522,65004338,C00187,1.17
E41584,E7522,65004338,C00188,-0.25
E41584,E7522,65004338,C00204,10.00
E41584,E7522,65004487,C00183,-0.40
E41584,E7522,65004487,C00204,-0.04
E41584,E7522,65004488,C00183,-1.53
E41584,E7522,65004502,C00183,18.80
E41584,E7522,65004502,C00186,0.70
E41584,E7522,65004502,C00187,0.08
E41584,E7522,65004502,C00199,0.20
E41584,E7522,65004502,C00204,3.18
E41584,E7522,65004510,C00183,18.32
E41584,E7522,65004510,C00186,0.50
E41584,E7522,65004510,C00199,0.22
E41584,E7522,65004510,C00204,4.00
E41584,E7522,65004578,C00183,58.89
E41584,E7522,65004578,C00185,0.04
E41584,E7522,65004578,C00186,1.02
E41584,E7522,65004578,C00187,21.47
E41584,E7522,65004578,C00188,7.09
E41584,E7522,65004578,C00191,0.88
E41584,E7522,65004578,C00196,0.02
E41584,E7522,65004578,C00199,0.01
E41584,E7522,65004578,C00204,12.81
E41584,E7522,65004643,C00183,-0.03
E41584,E7522,65004643,C00204,-0.05
E41584,E7522,65021265,C00183,0.33
E41584,E7522,65021394,C00183,-0.08
E41584,E7522,65024857,C00183,70.75
E41584,E7522,65024857,C00186,14.25
E41584,E7522,65024857,C00187,65.25
E41584,E7522,65024857,C00188,3.92
E41584,E7522,65024857,C00191,29.17
E41584,E7522,65024857,C00204,28.67
E41584,E7522,65024865,C00183,35.88
E41584,E7522,65024865,C00186,2.50
E41584,E7522,65024865,C00187,4.38
E41584,E7522,65024865,C00191,9.21
E41584,E7522,65024865,C00204,5.00
E41584,E7522,65024878,C00183,16.92
E41584,E7522,65024878,C00186,1.21
E41584,E7522,65024878,C00187,3.79
E41584,E7522,65024878,C00188,0.54
E41584,E7522,65024878,C00191,5.50
E41584,E7522,65024878,C00204,5.71
E41584,E7522,65024889,C00183,305.83
E41584,E7522,65024889,C00185,0.37
E41584,E7522,65024889,C00186,50.55
E41584,E7522,65024889,C00187,265.62
E41584,E7522,65024889,C00188,15.51
E41584,E7522,65024889,C00191,26.10
E41584,E7522,65024889,C00199,0.02
E41584,E7522,65024889,C00204,192.51
E41584,E7522,65024891,C00183,80.86
E41584,E7522,65024891,C00185,0.03
E41584,E7522,65024891,C00186,18.95
E41584,E7522,65024891,C00187,43.71
E41584,E7522,65024891,C00188,3.94
E41584,E7522,65024891,C00191,7.50
E41584,E7522,65024891,C00196,0.03
E41584,E7522,65024891,C00204,64.07
E41584,E7522,65024943,C00187,0.04
E41584,E7522,65024944,C00183,100.54
E41584,E7522,65024944,C00185,0.04
E41584,E7522,65024944,C00186,59.92
E41584,E7522,65024944,C00187,80.93
E41584,E7522,65024944,C00188,8.88
E41584,E7522,65024944,C00191,1.33
E41584,E7522,65024944,C00199,0.08
E41584,E7522,65024944,C00204,65.10
E41584,E7522,65024966,C00183,2.25
E41584,E7522,65024969,C00183,8.75
E41584,E7522,65024969,C00191,0.63
E41584,E7522,65024969,C00204,1.75
E41584,E7522,65025118,C00183,56.46
E41584,E7522,65025118,C00185,0.03
E41584,E7522,65025118,C00186,1.10
E41584,E7522,65025118,C00187,16.21
E41584,E7522,65025118,C00188,6.86
E41584,E7522,65025118,C00191,0.81
E41584,E7522,65025118,C00196,0.02
E41584,E7522,65025118,C00204,13.95
E41584,E7522,65025119,C00183,-2.28
E41584,E7522,65025120,C00183,-2.28
E41584,E7522,65025120,C00204,-0.17
E41584,E7522,65028821,C00183,394.21
E41584,E7522,65028821,C00185,0.15
E41584,E7522,65028821,C00186,82.57
E41584,E7522,65028821,C00187,189.58
E41584,E7522,65028821,C00188,14.30
E41584,E7522,65028821,C00191,5.79
E41584,E7522,65028821,C00204,139.12
E41584,E7522,65028982,C00183,-0.25
E41584,E7522,65037070,C00183,16.04
E41584,E7522,65037070,C00186,0.44
E41584,E7522,65037070,C00187,2.99
E41584,E7522,65037070,C00188,0.17
E41584,E7522,65037070,C00191,8.42
E41584,E7522,65037070,C00196,0.01
E41584,E7522,65037070,C00204,3.54
E41584,E7522,65037071,C00183,14.78
E41584,E7522,65037071,C00186,0.35
E41584,E7522,65037071,C00187,2.31
E41584,E7522,65037071,C00188,0.17
E41584,E7522,65037071,C00191,10.72
E41584,E7522,65037071,C00204,4.29
E41584,E7522,65037072,C00183,9.39
E41584,E7522,65037072,C00186,0.46
E41584,E7522,65037072,C00188,0.08
E41584,E7522,65037072,C00191,1.97
E41584,E7522,65037072,C00204,1.60
E41584,E7522,65037076,C00183,15.20
E41584,E7522,65037076,C00186,0.52
E41584,E7522,65037076,C00187,2.18
E41584,E7522,65037076,C00188,0.38
E41584,E7522,65037076,C00191,9.94
E41584,E7522,65037076,C00196,0.04
E41584,E7522,65037076,C00204,2.93
E41584,E7522,65037077,C00183,17.90
E41584,E7522,65037077,C00186,0.56
E41584,E7522,65037077,C00187,1.46
E41584,E7522,65037077,C00188,0.63
E41584,E7522,65037077,C00191,10.57
E41584,E7522,65037077,C00204,3.88
E41584,E7522,65037078,C00183,8.75
E41584,E7522,65037078,C00186,0.25
E41584,E7522,65037078,C00187,0.08
E41584,E7522,65037078,C00188,0.17
E41584,E7522,65037078,C00191,2.13
E41584,E7522,65037078,C00204,1.88
E41584,E7522,65037088,C00183,13.63
E41584,E7522,65037088,C00186,0.44
E41584,E7522,65037088,C00187,2.81
E41584,E7522,65037088,C00188,0.29
E41584,E7522,65037088,C00191,8.96
E41584,E7522,65037088,C00204,3.63
E41584,E7522,65037089,C00183,15.82
E41584,E7522,65037089,C00186,0.35
E41584,E7522,65037089,C00187,2.82
E41584,E7522,65037089,C00188,0.63
E41584,E7522,65037089,C00191,10.74
E41584,E7522,65037089,C00204,5.22
E41584,E7522,65037090,C00183,6.92
E41584,E7522,65037090,C00186,0.21
E41584,E7522,65037090,C00187,0.18
E41584,E7522,65037090,C00188,0.08
E41584,E7522,65037090,C00191,1.40
E41584,E7522,65037090,C00204,1.63
E41584,E7522,65038236,C00183,7.50
E41584,E7522,65038236,C00204,1.00
E41584,E7522,65038237,C00183,3.00
E41584,E7522,65038237,C00186,1.00
E41584,E7522,65038237,C00204,2.00
E41584,E7522,65038272,C00183,253.98
E41584,E7522,65038272,C00185,0.30
E41584,E7522,65038272,C00186,49.23
E41584,E7522,65038272,C00187,212.09
E41584,E7522,65038272,C00188,14.23
E41584,E7522,65038272,C00191,25.32
E41584,E7522,65038272,C00196,0.07
E41584,E7522,65038272,C00204,173.74
E41584,E7522,65038273,C00183,120.89
E41584,E7522,65038273,C00185,0.15
E41584,E7522,65038273,C00186,23.48
E41584,E7522,65038273,C00187,78.40
E41584,E7522,65038273,C00188,5.64
E41584,E7522,65038273,C00191,9.62
E41584,E7522,65038273,C00196,0.03
E41584,E7522,65038273,C00204,78.29
E41584,E7522,65038303,C00183,27.54
E41584,E7522,65038303,C00186,4.79
E41584,E7522,65038303,C00187,6.38
E41584,E7522,65038303,C00188,0.17
E41584,E7522,65038303,C00191,8.21
E41584,E7522,65038303,C00204,15.79
E41584,E7522,65038304,C00183,26.04
E41584,E7522,65038304,C00186,2.75
E41584,E7522,65038304,C00187,4.88
E41584,E7522,65038304,C00188,0.46
E41584,E7522,65038304,C00191,8.00
E41584,E7522,65038304,C00204,11.75
E41584,E7522,65038308,C00183,86.50
E41584,E7522,65038308,C00186,16.42
E41584,E7522,65038308,C00187,88.17
E41584,E7522,65038308,C00188,6.42
E41584,E7522,65038308,C00191,33.67
E41584,E7522,65038308,C00196,0.25
E41584,E7522,65038308,C00204,47.92
E41584,E7522,65038309,C00183,39.67
E41584,E7522,65038309,C00186,5.67
E41584,E7522,65038309,C00187,29.46
E41584,E7522,65038309,C00188,1.21
E41584,E7522,65038309,C00191,16.54
E41584,E7522,65038309,C00196,0.13
E41584,E7522,65038309,C00204,14.25
E41584,E7522,65039761,C00183,425.34
E41584,E7522,65039761,C00185,0.69
E41584,E7522,65039761,C00186,237.25
E41584,E7522,65039761,C00187,436.94
E41584,E7522,65039761,C00188,49.58
E41584,E7522,65039761,C00191,11.00
E41584,E7522,65039761,C00204,270.50
E41584,E7522,65039762,C00183,350.14
E41584,E7522,65039762,C00185,0.50
E41584,E7522,65039762,C00186,231.50
E41584,E7522,65039762,C00187,475.64
E41584,E7522,65039762,C00188,32.50
E41584,E7522,65039762,C00191,8.63
E41584,E7522,65039762,C00204,241.94
E41584,E7522,65039764,C00183,543.92
E41584,E7522,65039764,C00185,0.63
E41584,E7522,65039764,C00186,251.25
E41584,E7522,65039764,C00187,421.40
E41584,E7522,65039764,C00188,39.81
E41584,E7522,65039764,C00191,9.63
E41584,E7522,65039764,C00204,233.56
E41585,E50864,20063778,C00191,-0.46
E41585,E50864,20065734,C00187,0.10
E41585,E50864,20065734,C00188,3.40
E41585,E50864,20065735,C00188,0.60
E41585,E50864,20070841,C00188,0.04
E41585,E50864,20071069,C00188,-0.01
E41585,E50864,20071069,C00199,-0.04
E41585,E50864,20071076,C00187,1.00
E41585,E50864,20075412,C00186,0.17
E41585,E50864,20075412,C00187,0.04
E41585,E50864,20075412,C00188,0.08
E41585,E50864,20075412,C00191,-0.25
E41585,E50864,20088420,C00188,-0.01
E41585,E50864,20094079,C00182,18.81
E41585,E50864,20094079,C00186,1.63
E41585,E50864,20094079,C00187,0.75
E41585,E50864,20094079,C00188,0.65
E41585,E50864,20094079,C00191,0.10
E41585,E50864,20094079,C00199,8.38
E41585,E50864,20094079,C00204,1.29
E41585,E50864,20094740,C00188,-0.04
E41585,E50864,20094744,C00188,3.50
E41585,E50864,20226140,C00182,376.46
E41585,E50864,20226140,C00183,405.92
E41585,E50864,20226140,C00186,32.38
E41585,E50864,20226140,C00187,14.88
E41585,E50864,20226140,C00188,35.63
E41585,E50864,20226140,C00190,0.25
E41585,E50864,20226140,C00191,140.67
E41585,E50864,20226140,C00193,2.04
E41585,E50864,20226140,C00199,121.00
E41585,E50864,20226140,C00204,92.21
E41585,E50864,20228246,C00182,302.21
E41585,E50864,20228246,C00183,438.25
E41585,E50864,20228246,C00186,29.67
E41585,E50864,20228246,C00187,32.46
E41585,E50864,20228246,C00188,53.92
E41585,E50864,20228246,C00190,1.04
E41585,E50864,20228246,C00191,119.13
E41585,E50864,20228246,C00196,0.04
E41585,E50864,20228246,C00199,70.17
E41585,E50864,20228246,C00204,85.88
E41585,E50864,20228248,C00182,6.75
E41585,E50864,20228248,C00183,13.49
E41585,E50864,20228248,C00186,1.54
E41585,E50864,20228248,C00187,4.15
E41585,E50864,20228248,C00188,5.39
E41585,E50864,20228248,C00190,0.08
E41585,E50864,20228248,C00191,6.46
E41585,E50864,20228248,C00199,3.93
E41585,E50864,20228248,C00204,10.46
E41585,E50864,20228249,C00182,65.83
E41585,E50864,20228249,C00183,44.56
E41585,E50864,20228249,C00186,5.83
E41585,E50864,20228249,C00187,7.36
E41585,E50864,20228249,C00188,13.31
E41585,E50864,20228249,C00190,0.11
E41585,E50864,20228249,C00191,29.03
E41585,E50864,20228249,C00199,17.58
E41585,E50864,20228249,C00204,29.03
E41585,E50864,20228256,C00182,157.79
E41585,E50864,20228256,C00183,228.21
E41585,E50864,20228256,C00186,17.08
E41585,E50864,20228256,C00187,23.75
E41585,E50864,20228256,C00188,37.92
E41585,E50864,20228256,C00190,0.79
E41585,E50864,20228256,C00191,45.88
E41585,E50864,20228256,C00199,65.04
E41585,E50864,20228256,C00204,53.29
E41585,E50864,20228257,C00182,226.29
E41585,E50864,20228257,C00183,278.04
E41585,E50864,20228257,C00186,16.96
E41585,E50864,20228257,C00187,12.00
E41585,E50864,20228257,C00188,19.42
E41585,E50864,20228257,C00190,0.25
E41585,E50864,20228257,C00191,49.29
E41585,E50864,20228257,C00193,0.04
E41585,E50864,20228257,C00199,72.29
E41585,E50864,20228257,C00204,62.42
E41585,E50864,20229790,C00183,5.50
E41585,E50864,20229790,C00187,0.17
E41585,E50864,20229790,C00188,0.08
E41585,E50864,20229790,C00191,-0.08
E41585,E50864,20229790,C00199,-1.17
E41585,E50864,20229790,C00204,-0.08
E41585,E50864,20229792,C00182,2.00
E41585,E50864,20229792,C00183,3.00
E41585,E50864,20229792,C00188,0.25
E41585,E50864,20229792,C00191,0.42
E41585,E50864,20229792,C00199,2.00
E41585,E50864,20229792,C00204,1.92
E41585,E50864,20234480,C00182,-0.54
E41585,E50864,20234480,C00183,0.58
E41585,E50864,20234480,C00186,0.04
E41585,E50864,20234480,C00188,-0.29
E41585,E50864,20234480,C00191,-0.38
E41585,E50864,20234480,C00199,-0.46
E41585,E50864,20248034,C00182,27.81
E41585,E50864,20248034,C00183,38.28
E41585,E50864,20248034,C00186,1.47
E41585,E50864,20248034,C00187,3.08
E41585,E50864,20248034,C00188,4.33
E41585,E50864,20248034,C00190,1.50
E41585,E50864,20248034,C00191,23.36
E41585,E50864,20248034,C00199,0.89
E41585,E50864,20248034,C00204,6.50
E41585,E50864,20249673,C00182,30.00
E41585,E50864,20249673,C00183,58.83
E41585,E50864,20249673,C00186,0.25
E41585,E50864,20249673,C00187,0.25
E41585,E50864,20249673,C00188,0.33
E41585,E50864,20249673,C00191,5.67
E41585,E50864,20249673,C00199,1.00
E41585,E50864,20249673,C00204,1.67
E41585,E50864,20269563,C00188,-0.04
E41585,E50864,20270172,C00182,4.88
E41585,E50864,20270172,C00186,0.50
E41585,E50864,20270172,C00187,0.46
E41585,E50864,20270172,C00188,0.04
E41585,E50864,20270172,C00191,4.96
E41585,E50864,20270172,C00199,2.63
E41585,E50864,20270172,C00204,1.17
E41585,E50864,20270174,C00182,4.25
E41585,E50864,20270174,C00183,1.75
E41585,E50864,20270174,C00188,-0.17
E41585,E50864,20270174,C00191,1.67
E41585,E50864,20270174,C00199,-0.25
E41585,E50864,20270174,C00204,0.25
E41585,E50864,20272347,C00182,54.50
E41585,E50864,20272347,C00183,75.96
E41585,E50864,20272347,C00186,4.33
E41585,E50864,20272347,C00187,1.75
E41585,E50864,20272347,C00188,4.25
E41585,E50864,20272347,C00190,0.25
E41585,E50864,20272347,C00191,22.08
E41585,E50864,20272347,C00199,18.08
E41585,E50864,20272347,C00204,16.42
E41585,E50864,20275027,C00182,-0.02
E41585,E50864,20275027,C00186,2.00
E41585,E50864,20275027,C00187,4.46
E41585,E50864,20275027,C00188,-0.08
E41585,E50864,20275027,C00199,0.08
E41585,E50864,20275028,C00182,42.00
E41585,E50864,20275028,C00183,63.00
E41585,E50864,20275028,C00186,9.31
E41585,E50864,20275028,C00187,115.98
E41585,E50864,20275028,C00188,189.90
E41585,E50864,20275028,C00190,1.56
E41585,E50864,20275028,C00191,9.42
E41585,E50864,20275028,C00193,0.75
E41585,E50864,20275028,C00196,0.27
E41585,E50864,20275028,C00199,10.00
E41585,E50864,20275028,C00204,72.48
E41585,E50864,20275631,C00188,3.00
E41585,E50864,20277213,C00188,0.78
E41585,E50864,20277219,C00182,1.00
E41585,E50864,20277219,C00183,1.75
E41585,E50864,20277219,C00188,0.08
E41585,E50864,20277219,C00191,0.13
E41585,E50864,20277219,C00199,-0.04
E41585,E50864,20277219,C00204,0.63
E41585,E50864,20277449,C00182,1.83
E41585,E50864,20277449,C00183,4.38
E41585,E50864,20277449,C00186,0.33
E41585,E50864,20277449,C00187,0.13
E41585,E50864,20277449,C00188,0.13
E41585,E50864,20277449,C00191,1.04
E41585,E50864,20277449,C00204,2.21
E41585,E50864,20277836,C00182,389.18
E41585,E50864,20277836,C00183,510.57
E41585,E50864,20277836,C00186,84.65
E41585,E50864,20277836,C00187,308.78
E41585,E50864,20277836,C00188,463.88
E41585,E50864,20277836,C00190,5.15
E41585,E50864,20277836,C00191,21.71
E41585,E50864,20277836,C00196,1.50
E41585,E50864,20277836,C00199,198.57
E41585,E50864,20277836,C00204,134.57
E41585,E50864,20277838,C00182,55.33
E41585,E50864,20277838,C00183,134.54
E41585,E50864,20277838,C00186,10.83
E41585,E50864,20277838,C00187,17.13
E41585,E50864,20277838,C00188,21.33
E41585,E50864,20277838,C00190,0.38
E41585,E50864,20277838,C00191,7.04
E41585,E50864,20277838,C00199,45.83
E41585,E50864,20277838,C00204,12.75
E41585,E50864,20278034,C00182,48.94
E41585,E50864,20278034,C00183,76.78
E41585,E50864,20278034,C00186,11.72
E41585,E50864,20278034,C00187,12.17
E41585,E50864,20278034,C00188,13.61
E41585,E50864,20278034,C00191,4.00
E41585,E50864,20278034,C00199,40.17
E41585,E50864,20278034,C00204,9.11
E41585,E50864,20284832,C00182,15.50
E41585,E50864,20284832,C00183,21.75
E41585,E50864,20284832,C00186,1.75
E41585,E50864,20284832,C00187,4.38
E41585,E50864,20284832,C00188,32.63
E41585,E50864,20284832,C00191,5.63
E41585,E50864,20284832,C00196,0.63
E41585,E50864,20284832,C00199,3.50
E41585,E50864,20284832,C00204,5.63
E41585,E50864,20284833,C00182,23.75
E41585,E50864,20284833,C00183,15.38
E41585,E50864,20284833,C00186,1.75
