area_code,customer_code,child_sku_code,coc_03_code,gsv
E41584,E50839,65024857,C00186,47.583
E41584,E50839,65024857,C00187,76.167
E41584,E50839,65024857,C00188,41.000
E41584,E50839,65024857,C00190,50.917
E41584,E50839,65024857,C00191,403.250
E41584,E50839,65024857,C00193,1.500
E41584,E50839,65024857,C00202,68.000
E41584,E50839,65024857,C00204,98.167
E41584,E50839,65024865,C00183,618.667
E41584,E50839,65024865,C00185,6.792
E41584,E50839,65024865,C00186,12.167
E41584,E50839,65024865,C00187,14.875
E41584,E50839,65024865,C00188,8.792
E41584,E50839,65024865,C00190,24.458
E41584,E50839,65024865,C00191,174.042
E41584,E50839,65024865,C00193,0.083
E41584,E50839,65024865,C00204,40.500
E41584,E50839,65024878,C00183,309.833
E41584,E50839,65024878,C00185,2.708
E41584,E50839,65024878,C00186,14.542
E41584,E50839,65024878,C00187,4.167
E41584,E50839,65024878,C00188,4.250
E41584,E50839,65024878,C00190,4.625
E41584,E50839,65024878,C00191,77.583
E41584,E50839,65024878,C00193,0.042
E41584,E50839,65024878,C00202,6.000
E41584,E50839,65024878,C00204,21.458
E41584,E50839,65024889,C00183,3561.661
E41584,E50839,65024889,C00185,35.150
E41584,E50839,65024889,C00186,381.694
E41584,E50839,65024889,C00187,840.467
E41584,E50839,65024889,C00188,464.011
E41584,E50839,65024889,C00190,60.028
E41584,E50839,65024889,C00191,312.011
E41584,E50839,65024889,C00193,8.500
E41584,E50839,65024889,C00196,2.044
E41584,E50839,65024889,C00199,0.172
E41584,E50839,65024889,C00202,24.000
E41584,E50839,65024889,C00204,1116.772
E41584,E50839,65024891,C00183,1256.003
E41584,E50839,65024891,C00185,10.600
E41584,E50839,65024891,C00186,98.519
E41584,E50839,65024891,C00187,199.244
E41584,E50839,65024891,C00188,124.378
E41584,E50839,65024891,C00190,27.700
E41584,E50839,65024891,C00191,127.678
E41584,E50839,65024891,C00193,0.450
E41584,E50839,65024891,C00196,0.275
E41584,E50839,65024891,C00199,0.078
E41584,E50839,65024891,C00204,356.797
E41584,E50839,65024943,C00183,-2.885
E41584,E50839,65024943,C00186,-0.049
E41584,E50839,65024943,C00187,-0.003
E41584,E50839,65024943,C00188,-0.017
E41584,E50839,65024943,C00191,0.101
E41584,E50839,65024943,C00204,-0.080
E41584,E50839,65024944,C00183,2359.372
E41584,E50839,65024944,C00185,14.382
E41584,E50839,65024944,C00186,364.368
E41584,E50839,65024944,C00187,264.667
E41584,E50839,65024944,C00188,271.302
E41584,E50839,65024944,C00190,13.333
E41584,E50839,65024944,C00191,85.608
E41584,E50839,65024944,C00193,0.295
E41584,E50839,65024944,C00196,0.646
E41584,E50839,65024944,C00199,0.063
E41584,E50839,65024944,C00202,250.000
E41584,E50839,65024944,C00204,804.694
E41584,E50839,65024966,C00183,3.917
E41584,E50839,65024966,C00191,0.417
E41584,E50839,65024966,C00204,1.000
E41584,E50839,65024969,C00183,58.583
E41584,E50839,65024969,C00187,0.292
E41584,E50839,65024969,C00188,0.083
E41584,E50839,65024969,C00190,0.333
E41584,E50839,65024969,C00191,9.417
E41584,E50839,65024969,C00204,3.375
E41584,E50839,65025118,C00183,837.212
E41584,E50839,65025118,C00185,2.073
E41584,E50839,65025118,C00186,47.253
E41584,E50839,65025118,C00187,172.936
E41584,E50839,65025118,C00188,287.264
E41584,E50839,65025118,C00191,7.076
E41584,E50839,65025118,C00193,0.227
E41584,E50839,65025118,C00196,0.132
E41584,E50839,65025118,C00199,0.387
E41584,E50839,65025118,C00204,224.816
E41584,E50839,65025119,C00183,-0.083
E41584,E50839,65025120,C00183,-1.028
E41584,E50839,65025120,C00186,-0.194
E41584,E50839,65025120,C00191,-0.014
E41584,E50839,65025120,C00204,-0.097
E41584,E50839,65025587,C00191,-0.833
E41584,E50839,65028821,C00183,3459.743
E41584,E50839,65028821,C00185,14.365
E41584,E50839,65028821,C00186,411.257
E41584,E50839,65028821,C00187,378.517
E41584,E50839,65028821,C00188,311.128
E41584,E50839,65028821,C00190,22.726
E41584,E50839,65028821,C00191,105.521
E41584,E50839,65028821,C00193,87.899
E41584,E50839,65028821,C00196,1.337
E41584,E50839,65028821,C00199,0.101
E41584,E50839,65028821,C00202,242.747
E41584,E50839,65028821,C00204,919.660
E41584,E50839,65028822,C00183,-0.003
E41584,E50839,65028822,C00186,-0.003
E41584,E50839,65028976,C00183,-0.500
E41584,E50839,65028976,C00204,-0.167
E41584,E50839,65028979,C00183,-2.583
E41584,E50839,65028979,C00188,-0.083
E41584,E50839,65028979,C00204,-0.083
E41584,E50839,65028982,C00183,-1.750
E41584,E50839,65028982,C00204,-0.250
E41584,E50839,65028984,C00183,-1.000
E41584,E50839,65028984,C00204,-0.750
E41584,E50839,65028987,C00183,-0.059
E41584,E50839,65037070,C00183,273.236
E41584,E50839,65037070,C00185,5.035
E41584,E50839,65037070,C00186,10.194
E41584,E50839,65037070,C00187,24.507
E41584,E50839,65037070,C00188,13.389
E41584,E50839,65037070,C00190,15.333
E41584,E50839,65037070,C00191,158.868
E41584,E50839,65037070,C00196,0.007
E41584,E50839,65037070,C00202,1.750
E41584,E50839,65037070,C00204,21.701
E41584,E50839,65037071,C00183,177.083
E41584,E50839,65037071,C00185,1.389
E41584,E50839,65037071,C00186,3.528
E41584,E50839,65037071,C00187,7.986
E41584,E50839,65037071,C00188,7.944
E41584,E50839,65037071,C00190,9.222
E41584,E50839,65037071,C00191,144.250
E41584,E50839,65037071,C00193,0.056
E41584,E50839,65037071,C00199,0.014
E41584,E50839,65037071,C00202,1.667
E41584,E50839,65037071,C00204,19.083
E41584,E50839,65037072,C00183,61.903
E41584,E50839,65037072,C00186,0.417
E41584,E50839,65037072,C00187,0.167
E41584,E50839,65037072,C00188,1.403
E41584,E50839,65037072,C00190,0.292
E41584,E50839,65037072,C00191,34.903
E41584,E50839,65037072,C00193,0.042
E41584,E50839,65037072,C00204,2.486
E41584,E50839,65037076,C00183,212.861
E41584,E50839,65037076,C00185,4.688
E41584,E50839,65037076,C00186,7.674
E41584,E50839,65037076,C00187,19.618
E41584,E50839,65037076,C00188,8.049
E41584,E50839,65037076,C00190,13.139
E41584,E50839,65037076,C00191,115.306
E41584,E50839,65037076,C00196,0.049
E41584,E50839,65037076,C00202,1.250
E41584,E50839,65037076,C00204,17.396
E41584,E50839,65037077,C00183,136.917
E41584,E50839,65037077,C00185,1.708
E41584,E50839,65037077,C00186,2.292
E41584,E50839,65037077,C00187,4.597
E41584,E50839,65037077,C00188,4.375
E41584,E50839,65037077,C00190,8.125
E41584,E50839,65037077,C00191,91.861
E41584,E50839,65037077,C00193,0.014
E41584,E50839,65037077,C00204,16.278
E41584,E50839,65037078,C00183,43.000
E41584,E50839,65037078,C00186,0.111
E41584,E50839,65037078,C00187,0.069
E41584,E50839,65037078,C00188,1.014
E41584,E50839,65037078,C00190,0.208
E41584,E50839,65037078,C00191,20.319
E41584,E50839,65037078,C00193,0.014
E41584,E50839,65037078,C00204,1.111
E41584,E50839,65037088,C00183,252.458
E41584,E50839,65037088,C00185,3.604
E41584,E50839,65037088,C00186,5.083
E41584,E50839,65037088,C00187,17.653
E41584,E50839,65037088,C00188,12.194
E41584,E50839,65037088,C00190,18.403
E41584,E50839,65037088,C00191,174.597
E41584,E50839,65037088,C00196,0.132
E41584,E50839,65037088,C00202,1.833
E41584,E50839,65037088,C00204,19.764
E41584,E50839,65037089,C00183,206.639
E41584,E50839,65037089,C00185,0.347
E41584,E50839,65037089,C00186,3.361
E41584,E50839,65037089,C00187,7.944
E41584,E50839,65037089,C00188,8.083
E41584,E50839,65037089,C00190,15.472
E41584,E50839,65037089,C00191,162.556
E41584,E50839,65037089,C00193,0.111
E41584,E50839,65037089,C00202,0.500
E41584,E50839,65037089,C00204,17.653
E41584,E50839,65037090,C00183,73.347
E41584,E50839,65037090,C00186,0.764
E41584,E50839,65037090,C00187,0.097
E41584,E50839,65037090,C00188,1.361
E41584,E50839,65037090,C00190,0.208
E41584,E50839,65037090,C00191,36.125
E41584,E50839,65037090,C00193,0.111
E41584,E50839,65037090,C00202,0.500
E41584,E50839,65037090,C00204,1.236
E41584,E50839,65038226,C00183,-0.094
E41584,E50839,65038236,C00183,40.458
E41584,E50839,65038236,C00186,0.458
E41584,E50839,65038236,C00187,1.000
E41584,E50839,65038236,C00191,-0.333
E41584,E50839,65038236,C00204,1.167
E41584,E50839,65038237,C00183,21.083
E41584,E50839,65038237,C00186,0.250
E41584,E50839,65038237,C00191,-0.083
E41584,E50839,65038237,C00204,1.417
E41584,E50839,65038238,C00183,41.083
E41584,E50839,65038238,C00186,1.000
E41584,E50839,65038238,C00187,1.750
E41584,E50839,65038238,C00191,-0.167
E41584,E50839,65038272,C00183,3563.556
E41584,E50839,65038272,C00185,39.056
E41584,E50839,65038272,C00186,331.856
E41584,E50839,65038272,C00187,756.539
E41584,E50839,65038272,C00188,366.750
E41584,E50839,65038272,C00190,35.000
E41584,E50839,65038272,C00191,248.056
E41584,E50839,65038272,C00193,1.633
E41584,E50839,65038272,C00196,1.150
E41584,E50839,65038272,C00199,0.306
E41584,E50839,65038272,C00202,20.000
E41584,E50839,65038272,C00204,1019.256
E41584,E50839,65038273,C00183,1479.911
E41584,E50839,65038273,C00185,18.572
E41584,E50839,65038273,C00186,157.911
E41584,E50839,65038273,C00187,304.897
E41584,E50839,65038273,C00188,173.183
E41584,E50839,65038273,C00190,23.314
E41584,E50839,65038273,C00191,122.767
E41584,E50839,65038273,C00193,7.817
E41584,E50839,65038273,C00196,0.492
E41584,E50839,65038273,C00199,0.086
E41584,E50839,65038273,C00202,2.000
E41584,E50839,65038273,C00204,473.614
E41584,E50839,65038303,C00183,481.000
E41584,E50839,65038303,C00185,4.375
E41584,E50839,65038303,C00186,16.333
E41584,E50839,65038303,C00187,6.750
E41584,E50839,65038303,C00188,5.792
E41584,E50839,65038303,C00190,8.208
E41584,E50839,65038303,C00191,147.333
E41584,E50839,65038303,C00193,0.042
E41584,E50839,65038303,C00202,8.000
E41584,E50839,65038303,C00204,29.083
E41584,E50839,65038304,C00183,442.500
E41584,E50839,65038304,C00185,2.583
E41584,E50839,65038304,C00186,16.625
E41584,E50839,65038304,C00187,4.667
E41584,E50839,65038304,C00188,4.833
E41584,E50839,65038304,C00190,8.083
E41584,E50839,65038304,C00191,120.875
E41584,E50839,65038304,C00204,25.750
E41584,E50839,65038308,C00183,1880.833
E41584,E50839,65038308,C00185,26.500
E41584,E50839,65038308,C00186,47.250
E41584,E50839,65038308,C00187,98.500
E41584,E50839,65038308,C00188,40.917
E41584,E50839,65038308,C00190,58.667
E41584,E50839,65038308,C00191,531.167
E41584,E50839,65038308,C00193,0.750
E41584,E50839,65038308,C00202,70.000
E41584,E50839,65038308,C00204,94.417
E41584,E50839,65038309,C00183,723.792
E41584,E50839,65038309,C00185,13.208
E41584,E50839,65038309,C00186,25.958
E41584,E50839,65038309,C00187,40.792
E41584,E50839,65038309,C00188,20.125
E41584,E50839,65038309,C00190,25.583
E41584,E50839,65038309,C00191,237.292
E41584,E50839,65038309,C00193,0.250
E41584,E50839,65038309,C00202,2.000
E41584,E50839,65038309,C00204,46.542
E41584,E50839,65039761,C00183,7213.865
E41584,E50839,65039761,C00185,47.427
E41584,E50839,65039761,C00186,1374.344
E41584,E50839,65039761,C00187,1783.906
E41584,E50839,65039761,C00188,1594.719
E41584,E50839,65039761,C00190,8.969
E41584,E50839,65039761,C00191,187.500
E41584,E50839,65039761,C00193,364.177
E41584,E50839,65039761,C00196,6.583
E41584,E50839,65039761,C00199,1.125
E41584,E50839,65039761,C00202,334.917
E41584,E50839,65039761,C00204,2969.615
E41584,E50839,65039762,C00183,7020.563
E41584,E50839,65039762,C00185,52.792
E41584,E50839,65039762,C00186,1272.646
E41584,E50839,65039762,C00187,2142.479
E41584,E50839,65039762,C00188,1985.135
E41584,E50839,65039762,C00190,16.052
E41584,E50839,65039762,C00191,270.260
E41584,E50839,65039762,C00193,40.500
E41584,E50839,65039762,C00196,3.688
E41584,E50839,65039762,C00199,1.625
E41584,E50839,65039762,C00202,385.000
E41584,E50839,65039762,C00204,3581.083
E41584,E50839,65039764,C00183,11624.875
E41584,E50839,65039764,C00185,52.792
E41584,E50839,65039764,C00186,1335.063
E41584,E50839,65039764,C00187,2611.281
E41584,E50839,65039764,C00188,2342.948
E41584,E50839,65039764,C00190,16.979
E41584,E50839,65039764,C00191,405.563
E41584,E50839,65039764,C00193,537.115
E41584,E50839,65039764,C00196,7.375
E41584,E50839,65039764,C00199,1.000
E41584,E50839,65039764,C00202,184.990
E41584,E50839,65039764,C00204,4156.208
E41584,E50839,66816457,C00183,-0.042
E41584,E50847,20065734,C00183,-0.280
E41584,E50847,20065734,C00186,-0.014
E41584,E50847,20065734,C00187,-0.005
E41584,E50847,20065734,C00188,-0.115
E41584,E50847,20065734,C00191,-0.021
E41584,E50847,20065734,C00204,-0.047
E41584,E50847,20065735,C00204,-0.002
E41584,E50847,20070841,C00185,-0.083
E41584,E50847,20070841,C00186,-0.736
E41584,E50847,20070841,C00188,-0.056
E41584,E50847,20070841,C00204,-0.153
E41584,E50847,20071069,C00183,-0.028
E41584,E50847,20071069,C00186,-0.306
E41584,E50847,20071069,C00204,-0.194
E41584,E50847,20071076,C00191,-0.083
E41584,E50847,20071076,C00204,-0.028
E41584,E50847,20088420,C00183,-0.375
E41584,E50847,20088420,C00186,-0.042
E41584,E50847,20088420,C00188,-0.264
E41584,E50847,20088420,C00204,-0.264
E41584,E50847,20094079,C00183,28.958
E41584,E50847,20094079,C00186,0.750
E41584,E50847,20094079,C00187,0.125
E41584,E50847,20094079,C00188,0.188
E41584,E50847,20094079,C00191,0.875
E41584,E50847,20094079,C00204,0.125
E41584,E50847,20094738,C00183,-0.392
E41584,E50847,20094738,C00185,-0.003
E41584,E50847,20094738,C00186,-0.010
E41584,E50847,20094738,C00204,-0.014
E41584,E50847,20094744,C00183,-0.333
E41584,E50847,20094744,C00185,-0.021
E41584,E50847,20094744,C00186,-0.115
E41584,E50847,20094744,C00188,-0.003
E41584,E50847,20094744,C00204,-0.424
E41584,E50847,20209228,C00183,-0.042
E41584,E50847,20209476,C00183,-0.125
E41584,E50847,20226140,C00183,749.708
E41584,E50847,20226140,C00185,2.500
E41584,E50847,20226140,C00186,40.167
E41584,E50847,20226140,C00187,14.292
E41584,E50847,20226140,C00188,11.417
E41584,E50847,20226140,C00191,58.542
E41584,E50847,20226140,C00199,69.500
E41584,E50847,20226140,C00204,128.167
E41584,E50847,20228246,C00183,847.833
E41584,E50847,20228246,C00185,10.917
E41584,E50847,20228246,C00186,57.458
E41584,E50847,20228246,C00187,81.292
E41584,E50847,20228246,C00188,34.500
E41584,E50847,20228246,C00191,82.708
E41584,E50847,20228246,C00199,4.042
E41584,E50847,20228246,C00204,146.292
E41584,E50847,20228248,C00182,18.000
E41584,E50847,20228248,C00183,120.264
E41584,E50847,20228248,C00185,6.042
E41584,E50847,20228248,C00186,18.806
E41584,E50847,20228248,C00187,44.000
E41584,E50847,20228248,C00188,9.764
E41584,E50847,20228248,C00191,21.375
E41584,E50847,20228248,C00199,0.750
E41584,E50847,20228248,C00204,28.458
E41584,E50847,20228249,C00182,44.000
E41584,E50847,20228249,C00183,375.889
E41584,E50847,20228249,C00185,15.028
E41584,E50847,20228249,C00186,60.194
E41584,E50847,20228249,C00187,119.111
E41584,E50847,20228249,C00188,32.250
E41584,E50847,20228249,C00191,82.556
E41584,E50847,20228249,C00199,46.722
E41584,E50847,20228249,C00204,118.028
E41584,E50847,20228256,C00183,323.583
E41584,E50847,20228256,C00185,10.375
E41584,E50847,20228256,C00186,29.250
E41584,E50847,20228256,C00187,45.792
E41584,E50847,20228256,C00188,18.708
E41584,E50847,20228256,C00191,38.833
E41584,E50847,20228256,C00199,2.292
E41584,E50847,20228256,C00204,78.667
E41584,E50847,20228257,C00183,485.917
E41584,E50847,20228257,C00185,3.000
E41584,E50847,20228257,C00186,21.750
E41584,E50847,20228257,C00187,4.750
E41584,E50847,20228257,C00188,3.750
E41584,E50847,20228257,C00191,19.083
E41584,E50847,20228257,C00199,34.125
E41584,E50847,20228257,C00204,68.000
E41584,E50847,20229790,C00191,0.500
E41584,E50847,20229792,C00183,16.000
E41584,E50847,20229792,C00191,0.667
E41584,E50847,20234480,C00182,-0.542
E41584,E50847,20234480,C00183,-0.958
E41584,E50847,20234480,C00186,-0.167
E41584,E50847,20234480,C00191,0.083
E41584,E50847,20234480,C00204,-0.208
E41584,E50847,20237416,C00183,-0.042
E41584,E50847,20248034,C00182,3.000
E41584,E50847,20248034,C00183,41.944
E41584,E50847,20248034,C00185,0.500
E41584,E50847,20248034,C00186,5.583
E41584,E50847,20248034,C00187,5.111
E41584,E50847,20248034,C00188,1.917
E41584,E50847,20248034,C00191,14.611
E41584,E50847,20248034,C00199,0.583
E41584,E50847,20248034,C00204,11.611
E41584,E50847,20249673,C00183,34.500
E41584,E50847,20249673,C00185,0.250
E41584,E50847,20249673,C00186,2.000
E41584,E50847,20249673,C00187,0.167
E41584,E50847,20249673,C00191,1.250
E41584,E50847,20249673,C00204,0.167
E41584,E50847,20270172,C00183,56.000
E41584,E50847,20270172,C00186,4.750
E41584,E50847,20270172,C00187,0.708
E41584,E50847,20270172,C00188,0.375
E41584,E50847,20270172,C00191,3.750
E41584,E50847,20270172,C00204,0.458
E41584,E50847,20270174,C00183,23.000
E41584,E50847,20270174,C00186,2.250
E41584,E50847,20270174,C00187,0.083
E41584,E50847,20270174,C00191,0.167
E41584,E50847,20270174,C00196,0.167
E41584,E50847,20272347,C00183,21.917
E41584,E50847,20272347,C00185,0.250
E41584,E50847,20272347,C00186,1.458
E41584,E50847,20272347,C00187,0.375
E41584,E50847,20272347,C00188,0.208
E41584,E50847,20272347,C00191,4.542
E41584,E50847,20272347,C00199,0.083
E41584,E50847,20272347,C00204,2.208
E41584,E50847,20275028,C00182,26.000
E41584,E50847,20275028,C00183,83.000
E41584,E50847,20275028,C00186,63.792
E41584,E50847,20275028,C00187,51.375
E41584,E50847,20275028,C00188,9.229
E41584,E50847,20275028,C00191,0.417
E41584,E50847,20275028,C00193,0.708
E41584,E50847,20275028,C00196,0.292
E41584,E50847,20275028,C00204,22.125
E41584,E50847,20275568,C00183,-1.000
E41584,E50847,20277219,C00183,31.000
E41584,E50847,20277219,C00186,2.000
E41584,E50847,20277449,C00183,17.958
E41584,E50847,20277449,C00191,0.292
E41584,E50847,20277836,C00182,199.514
E41584,E50847,20277836,C00183,2108.736
E41584,E50847,20277836,C00185,16.000
E41584,E50847,20277836,C00186,531.708
E41584,E50847,20277836,C00187,1166.694
E41584,E50847,20277836,C00188,491.181
E41584,E50847,20277836,C00191,60.500
E41584,E50847,20277836,C00193,1.667
E41584,E50847,20277836,C00196,11.500
E41584,E50847,20277836,C00199,14.153
E41584,E50847,20277836,C00204,1806.111
E41584,E50847,20277838,C00182,6.000
E41584,E50847,20277838,C00183,151.750
E41584,E50847,20277838,C00185,0.500
E41584,E50847,20277838,C00186,9.167
E41584,E50847,20277838,C00187,30.292
E41584,E50847,20277838,C00188,18.667
E41584,E50847,20277838,C00191,12.292
E41584,E50847,20277838,C00196,0.667
E41584,E50847,20277838,C00199,2.375
E41584,E50847,20277838,C00204,48.458
E41584,E50847,20278034,C00182,2.000
E41584,E50847,20278034,C00183,77.667
E41584,E50847,20278034,C00185,0.667
E41584,E50847,20278034,C00186,9.333
E41584,E50847,20278034,C00187,13.444
E41584,E50847,20278034,C00188,9.389
E41584,E50847,20278034,C00191,4.556
E41584,E50847,20278034,C00196,0.167
E41584,E50847,20278034,C00199,7.333
E41584,E50847,20278034,C00204,18.444
E41584,E50847,20284832,C00183,82.000
E41584,E50847,20284832,C00186,18.000
E41584,E50847,20284832,C00204,6.000
E41584,E50847,20284833,C00183,38.000
E41584,E50847,20284833,C00186,12.000
E41584,E50847,20284833,C00204,4.000
E41584,E50847,20288006,C00183,4.000
E41584,E50847,20288006,C00186,1.833
E41584,E50847,20288006,C00187,0.417
E41584,E50847,20288006,C00191,0.917
E41584,E50847,20288006,C00204,0.083
E41584,E50847,20292808,C00182,2.000
E41584,E50847,20292808,C00183,42.215
E41584,E50847,20292808,C00185,1.736
E41584,E50847,20292808,C00186,3.083
E41584,E50847,20292808,C00187,6.208
E41584,E50847,20292808,C00188,1.708
E41584,E50847,20292808,C00191,20.160
E41584,E50847,20292808,C00199,0.250
E41584,E50847,20292808,C00204,7.292
E41584,E50847,20292810,C00182,1.000
E41584,E50847,20292810,C00183,14.694
E41584,E50847,20292810,C00185,0.153
E41584,E50847,20292810,C00186,0.375
E41584,E50847,20292810,C00187,0.347
E41584,E50847,20292810,C00188,0.139
E41584,E50847,20292810,C00191,3.278
E41584,E50847,20292810,C00204,1.639
E41584,E50847,20292814,C00183,41.986
E41584,E50847,20292814,C00185,1.250
E41584,E50847,20292814,C00186,1.799
E41584,E50847,20292814,C00187,6.736
E41584,E50847,20292814,C00188,1.889
E41584,E50847,20292814,C00191,16.139
E41584,E50847,20292814,C00199,0.250
E41584,E50847,20292814,C00204,5.611
E41584,E50847,20292816,C00183,17.889
E41584,E50847,20292816,C00185,0.167
E41584,E50847,20292816,C00186,2.500
E41584,E50847,20292816,C00187,0.722
E41584,E50847,20292816,C00188,0.181
E41584,E50847,20292816,C00191,2.778
E41584,E50847,20292816,C00199,-0.014
E41584,E50847,20292816,C00204,1.431
E41584,E50847,20293277,C00183,24.000
E41584,E50847,20293277,C00185,0.500
E41584,E50847,20293277,C00186,2.000
E41584,E50847,20293277,C00187,0.500
E41584,E50847,20293277,C00191,0.833
E41584,E50847,20293277,C00204,6.000
E41584,E50847,20293278,C00183,73.958
E41584,E50847,20293278,C00185,3.083
E41584,E50847,20293278,C00186,4.667
E41584,E50847,20293278,C00187,0.417
E41584,E50847,20293278,C00191,10.750
E41584,E50847,20293278,C00204,12.917
E41584,E50847,20293279,C00183,23.958
E41584,E50847,20293279,C00185,1.000
E41584,E50847,20293279,C00186,1.000
E41584,E50847,20293279,C00191,0.625
E41584,E50847,20293280,C00183,82.000
E41584,E50847,20293280,C00185,2.750
E41584,E50847,20293280,C00186,4.583
E41584,E50847,20293280,C00187,0.375
E41584,E50847,20293280,C00191,7.417
E41584,E50847,20293280,C00204,1.875
E41584,E50847,20294810,C00183,54.417
E41584,E50847,20294810,C00185,0.250
E41584,E50847,20294810,C00186,2.000
E41584,E50847,20294810,C00187,0.167
E41584,E50847,20294810,C00191,1.750
E41584,E50847,20294810,C00204,0.250
E41584,E50847,20294813,C00183,62.000
E41584,E50847,20294813,C00185,0.250
E41584,E50847,20294813,C00186,2.000
E41584,E50847,20294813,C00187,0.167
E41584,E50847,20294813,C00191,1.750
E41584,E50847,20294813,C00204,0.500
E41584,E50847,20294814,C00183,59.917
E41584,E50847,20294814,C00186,1.000
E41584,E50847,20294814,C00187,0.167
E41584,E50847,20294814,C00191,7.917
E41584,E50847,20294814,C00204,0.500
E41584,E50847,20304736,C00182,4.000
E41584,E50847,20304736,C00183,256.618
E41584,E50847,20304736,C00185,5.736
E41584,E50847,20304736,C00186,14.049
E41584,E50847,20304736,C00187,68.354
E41584,E50847,20304736,C00188,96.375
E41584,E50847,20304736,C00191,1.285
E41584,E50847,20304736,C00193,0.083
E41584,E50847,20304736,C00196,0.500
E41584,E50847,20304736,C00204,46.319
E41584,E50847,20304739,C00182,4.000
E41584,E50847,20304739,C00183,192.917
E41584,E50847,20304739,C00185,1.833
E41584,E50847,20304739,C00186,10.028
E41584,E50847,20304739,C00187,48.965
E41584,E50847,20304739,C00188,118.882
E41584,E50847,20304739,C00191,0.979
E41584,E50847,20304739,C00196,1.750
E41584,E50847,20304739,C00199,0.083
E41584,E50847,20304739,C00204,24.715
E41584,E50847,21000615,C00183,75.250
E41584,E50847,21000615,C00186,11.750
E41584,E50847,21000615,C00187,0.750
E41584,E50847,21000615,C00188,0.750
E41584,E50847,21000615,C00191,0.500
E41584,E50847,21000615,C00204,3.833
E41584,E50847,21000616,C00183,140.833
E41584,E50847,21000616,C00186,19.000
E41584,E50847,21000616,C00187,8.500
E41584,E50847,21000616,C00188,8.500
E41584,E50847,21000616,C00196,4.000
E41584,E50847,21000616,C00204,7.667
E41584,E50847,21000763,C00182,290.590
E41584,E50847,21000763,C00183,7421.323
E41584,E50847,21000763,C00185,57.931
E41584,E50847,21000763,C00186,1280.535
E41584,E50847,21000763,C00187,1803.184
E41584,E50847,21000763,C00188,803.601
E41584,E50847,21000763,C00191,106.431
E41584,E50847,21000763,C00193,8.083
E41584,E50847,21000763,C00196,15.128
E41584,E50847,21000763,C00199,68.035
E41584,E50847,21000763,C00204,4693.840
E41584,E50847,21000765,C00182,6.958
E41584,E50847,21000765,C00183,345.292
E41584,E50847,21000765,C00185,0.250
E41584,E50847,21000765,C00186,12.625
E41584,E50847,21000765,C00187,1.625
E41584,E50847,21000765,C00188,1.000
E41584,E50847,21000765,C00191,6.292
E41584,E50847,21000765,C00199,0.167
E41584,E50847,21000765,C00204,16.000
E41584,E50847,21000767,C00182,233.580
E41584,E50847,21000767,C00183,6022.188
E41584,E50847,21000767,C00185,46.837
E41584,E50847,21000767,C00186,1085.069
E41584,E50847,21000767,C00187,1707.493
E41584,E50847,21000767,C00188,786.278
E41584,E50847,21000767,C00191,99.476
E41584,E50847,21000767,C00193,4.667
E41584,E50847,21000767,C00196,13.771
E41584,E50847,21000767,C00199,43.576
E41584,E50847,21000767,C00204,3465.392
E41584,E50847,21000769,C00182,7.000
E41584,E50847,21000769,C00183,195.458
E41584,E50847,21000769,C00185,0.250
E41584,E50847,21000769,C00186,5.833
E41584,E50847,21000769,C00187,1.792
E41584,E50847,21000769,C00188,0.500
E41584,E50847,21000769,C00191,4.750
E41584,E50847,21000769,C00199,0.167
E41584,E50847,21000769,C00204,7.583
E41584,E50847,21000771,C00182,24.931
E41584,E50847,21000771,C00183,1199.042
E41584,E50847,21000771,C00185,20.729
E41584,E50847,21000771,C00186,233.670
E41584,E50847,21000771,C00187,515.441
E41584,E50847,21000771,C00188,225.080
E41584,E50847,21000771,C00191,48.882
E41584,E50847,21000771,C00193,1.042
E41584,E50847,21000771,C00196,8.028
E41584,E50847,21000771,C00199,17.708
E41584,E50847,21000771,C00204,804.188
E41584,E50847,21000773,C00182,2.000
E41584,E50847,21000773,C00183,134.833
E41584,E50847,21000773,C00185,0.708
E41584,E50847,21000773,C00186,4.750
E41584,E50847,21000773,C00187,0.417
E41584,E50847,21000773,C00188,0.375
E41584,E50847,21000773,C00191,2.625
E41584,E50847,21000773,C00204,3.917
E41584,E50847,21001515,C00183,-0.115
E41584,E50847,21001515,C00185,0.063
E41584,E50847,21001515,C00186,0.635
E41584,E50847,21001515,C00187,0.375
E41584,E50847,21001515,C00188,2.927
E41584,E50847,21001515,C00191,0.208
E41584,E50847,21001515,C00196,0.146
E41584,E50847,21001515,C00204,1.865
E41584,E50847,21002844,C00183,155.813
E41584,E50847,21002844,C00185,2.000
E41584,E50847,21002844,C00186,10.573
E41584,E50847,21002844,C00187,68.510
E41584,E50847,21002844,C00188,85.021
E41584,E50847,21002844,C00191,1.500
E41584,E50847,21002844,C00196,0.219
E41584,E50847,21002844,C00204,11.094
E41584,E50847,21008977,C00182,330.389
E41584,E50847,21008977,C00183,7021.240
E41584,E50847,21008977,C00185,41.021
E41584,E50847,21008977,C00186,1456.861
E41584,E50847,21008977,C00187,2088.448
E41584,E50847,21008977,C00188,1056.813
E41584,E50847,21008977,C00191,76.771
E41584,E50847,21008977,C00193,6.500
E41584,E50847,21008977,C00196,12.340
E41584,E50847,21008977,C00199,372.670
E41584,E50847,21008977,C00204,3977.243
E41584,E50847,21008979,C00182,4.000
E41584,E50847,21008979,C00183,246.750
