area_code,customer_code,child_sku_code,gsv
E41590,E52587,65021714,-0.111
E41590,E52587,65023435,-0.139
E41590,E52587,65023849,-0.125
E41590,E52587,65024637,-0.542
E41590,E52587,65024682,-1.667
E41590,E52587,65024857,134
E41590,E52587,65024865,97.958
E41590,E52587,65024878,68.207
E41590,E52587,65024966,38.917
E41590,E52587,65024969,42
E41590,E52587,65037071,46.986
E41590,E52587,65037072,37.958
E41590,E52587,65037077,35
E41590,E52587,65037078,33.972
E41590,E52587,65037089,58
E41590,E52587,65037090,4.5
E41590,E52587,65038303,249
E41590,E52587,65038304,80
E41590,E52587,65038308,210
E41590,E52587,65038309,49
E41590,E52587,65039679,-0.166
E41590,E7601,20070518,-0.021
E41590,E7601,20100109,-0.083
E41590,E7601,20102802,-0.042
E41590,E7601,20103992,-0.021
E41590,E7601,20209476,-0.083
E41590,E7601,20226140,174
E41590,E7601,20228246,56
E41590,E7601,20228256,22
E41590,E7601,20228257,38
E41590,E7601,20229790,5
E41590,E7601,20229792,136
E41590,E7601,20237416,-0.042
E41590,E7601,20248034,14
E41590,E7601,20249673,41
E41590,E7601,20270172,21
E41590,E7601,20270174,32
E41590,E7601,20272347,118.958
E41590,E7601,20277449,7
E41590,E7601,20277838,10
E41590,E7601,20278034,10
E41590,E7601,20282705,-0.083
E41590,E7601,20284832,182
E41590,E7601,20284833,190
E41590,E7601,20288006,12
E41590,E7601,20292810,3.986
E41590,E7601,20292814,-0.215
E41590,E7601,20292816,3.986
E41590,E7601,20293277,23
E41590,E7601,20293278,14
E41590,E7601,20293279,22
E41590,E7601,20293280,13
E41590,E7601,20294810,24
E41590,E7601,20294813,43
E41590,E7601,20294814,64.917
E41590,E7601,20302747,-0.084
E41590,E7601,20302757,-0.084
E41590,E7601,21000765,112
E41590,E7601,21000769,41
E41590,E7601,21000773,42.916
E41590,E7601,21008979,62.916
E41590,E7601,21009048,43
E41590,E7601,21010304,172
E41590,E7601,21013982,39
E41590,E7601,21013983,110
E41590,E7601,21013984,113.917
E41590,E7601,21013987,17
E41590,E7601,21013989,42
E41590,E7601,21015691,24
E41590,E7601,21018169,7.917
E41590,E7601,21018171,8
E41590,E7601,21018836,54.834
E41590,E7601,21021063,56
E41590,E7601,21021066,55
E41590,E7601,21024222,7.972
E41590,E7601,21025556,13
